"id","ethambutol"
"ERR2517013",1
"ERR2517014",1
"ERR2517015",NA
"ERR2517016",1
"ERR2517017",NA
"ERR2517018",1
"ERR2517019",1
"ERR2517020",NA
"ERR2517021",0
"ERR2517022",0
"ERR2517023",1
"ERR2517024",NA
"ERR2517025",0
"ERR2517026",0
"ERR2517027",0
"ERR2517028",0
"ERR2517029",0
"ERR2517030",0
"ERR2517031",1
"ERR2517032",0
"ERR2517033",NA
"ERR2517034",0
"ERR2517035",0
"ERR2517036",0
"ERR2517037",0
"ERR2517038",NA
"ERR2517039",0
"ERR2517040",NA
"ERR2517041",NA
"ERR2517042",0
"ERR2517043",0
"ERR2517044",0
"ERR2517045",NA
"ERR2517046",NA
"ERR2517047",1
"ERR2517048",0
"ERR2517049",NA
"ERR2517050",0
"ERR2517051",0
"ERR2517052",NA
"ERR2517053",1
"ERR2517054",0
"ERR2517055",NA
"ERR2517056",NA
"ERR2517057",NA
"ERR2517058",0
"ERR2517059",1
"ERR2517060",0
"ERR2517061",0
"ERR2517062",NA
"ERR2517063",0
"ERR2517064",NA
"ERR2517065",0
"ERR2517066",1
"ERR2517067",NA
"ERR2517068",0
"ERR2517069",0
"ERR2517070",1
"ERR2517071",NA
"ERR2517072",0
"ERR2517073",0
"ERR2517074",0
"ERR2517075",NA
"ERR2517076",NA
"ERR2517077",NA
"ERR2517078",0
"ERR2517079",0
"ERR2517080",NA
"ERR2517081",NA
"ERR2517082",1
"ERR2517083",NA
"ERR2517084",NA
"ERR2517085",0
"ERR2517086",NA
"ERR2517087",1
"ERR2517088",0
"ERR2517089",1
"ERR2517090",1
"ERR2517091",0
"ERR2517092",1
"ERR2517093",NA
"ERR2517094",0
"ERR2517095",NA
"ERR2517096",NA
"ERR2517097",NA
"ERR2517098",NA
"ERR2517099",NA
"ERR2517100",NA
"ERR2517101",NA
"ERR2517102",0
"ERR2517103",0
"ERR2517104",0
"ERR2517105",0
"ERR2517106",NA
"ERR2517107",1
"ERR2517108",1
"ERR2517109",0
"ERR2517110",0
"ERR2517111",0
"ERR2517112",NA
"ERR2517113",NA
"ERR2517114",NA
"ERR2517115",0
"ERR2517116",NA
"ERR2517117",NA
"ERR2517118",1
"ERR2517119",NA
"ERR2517120",0
"ERR2517121",0
"ERR2517122",1
"ERR2517123",0
"ERR2517124",0
"ERR2517125",NA
"ERR552491",1
"ERR551231",0
"ERR551650",1
"ERR2199956",0
"ERR2200074",0
"ERR2200067",0
"ERR552789",0
"ERR2199979",0
"ERR552221",0
"ERR498238",0
"ERR2199995",0
"ERR552763",1
"ERR2200040",0
"ERR553357",0
"ERR2200002",0
"ERR552010",0
"ERR552754",1
"ERR552083",1
"ERR2199936",0
"ERR552612",1
"ERR553350",1
"ERR2199975",0
"ERR2200008",0
"ERR2199996",0
"ERR552115",1
"ERR2200006",0
"ERR553182",0
"ERR2200065",0
"ERR2199992",0
"ERR550959",1
"ERR2199970",0
"ERR2200087",0
"ERR552710",0
"ERR552981",0
"ERR2199972",0
"ERR2199989",0
"ERR551545",1
"ERR551739",1
"ERR2199924",0
"ERR2200038",0
"ERR2199923",0
"ERR2200049",0
"ERR552000",1
"ERR552405",1
"ERR2199932",0
"ERR2200009",0
"ERR2199999",0
"ERR550657",0
"ERR2199926",0
"ERR550861",1
"ERR2199922",0
"ERR2199930",0
"ERR553105",1
"ERR553241",0
"ERR2200015",0
"ERR2199969",0
"ERR2199993",0
"ERR2199807",0
"ERR552672",1
"ERR2199931",0
"ERR2200096",0
"ERR553053",1
"ERR551536",1
"ERR552720",1
"ERR2199787",0
"ERR552929",0
"ERR2200039",0
"ERR2199771",0
"ERR2200119",0
"ERR552151",0
"ERR2200077",0
"ERR551045",0
"ERR2200007",0
"ERR553134",1
"ERR2200043",0
"ERR551692",1
"ERR552361",1
"ERR2199998",0
"ERR2200019",0
"ERR551280",1
"ERR2199977",0
"ERR2199942",0
"ERR551242",1
"ERR2199971",0
"ERR2200001",0
"ERR551246",1
"ERR550813",1
"ERR2200118",0
"ERR2200018",0
"ERR551393",1
"ERR2199938",0
"ERR2200014",0
"ERR552124",1
"ERR2200034",0
"ERR2200017",0
"ERR2200115",0
"ERR552870",1
"ERR2199981",0
"ERR551456",0
"ERR552071",0
"ERR2200139",0
"ERR550872",0
"ERR2199834",0
"ERR553058",1
"ERR552193",1
"ERR2200010",0
"ERR2199976",0
"ERR551391",0
"ERR2199973",0
"ERR2199940",0
"ERR2199927",0
"ERR2199925",0
"ERR552495",1
"ERR2199920",0
"ERR553230",1
"ERR2200021",0
"ERR551166",1
"ERR2199939",0
"ERR2199934",0
"ERR550741",1
"ERR551953",1
"ERR2199945",0
"ERR552073",1
"ERR551488",1
"ERR2199842",0
"ERR551289",1
"ERR550794",0
"ERR2199943",0
"ERR2200105",0
"ERR2200044",0
"ERR2199921",0
"ERR553366",0
"ERR550869",1
"ERR2199941",0
"ERR2200000",0
"ERR552780",1
"ERR551689",0
"ERR2200035",0
"ERR551801",1
"ERR2199991",0
"ERR553321",1
"ERR2200024",0
"ERR2199950",0
"ERR2199944",0
"ERR551014",1
"ERR2200045",0
"ERR552273",1
"ERR2199947",0
"ERR553358",1
"ERR2200004",0
"ERR2200051",0
"ERR2199951",0
"ERR2200013",0
"ERR2199928",0
"ERR2200052",0
"ERR2199929",0
"ERR2200037",0
"ERR552745",1
"ERR551609",1
"ERR552701",0
"ERR552540",0
"ERR2199955",0
"ERR2199990",0
"ERR2200025",0
"ERR551319",1
"ERR551578",0
"ERR552456",0
"ERR550619",1
"ERR552751",1
"ERR551537",0
"ERR2200020",0
"ERR550754",1
"ERR2200117",0
"ERR2200005",0
"ERR2200088",0
"ERR551899",1
"ERR552809",1
"ERR2200103",0
"ERR2199935",0
"ERR2200078",0
"ERR552518",1
"ERR2200080",0
"ERR2200032",0
"ERR2200033",0
"ERR553216",1
"ERR553264",1
"ERR2199933",0
"ERR552599",1
"ERR550734",1
"ERR552463",0
"ERR552352",0
"ERR552637",1
"ERR552070",1
"ERR2199749",0
"ERR2199937",0
"ERR2199949",0
"ERR2200076",0
"ERR2200079",0
"ERR552484",1
"ERR553282",1
"ERR2200023",0
"ERR2199982",0
"ERR2199946",0
"ERR2199952",0
"ERR2517580",0
"ERR2517140",0
"ERR2517159",0
"ERR2517260",0
"ERR2517161",0
"ERR2517254",0
"ERR2517177",0
"ERR2517568",0
"ERR2517334",0
"ERR2517154",0
"ERR2517408",0
"ERR2517244",0
"ERR2517297",0
"ERR2517167",0
"ERR2517428",0
"ERR2517599",0
"ERR2517399",0
"ERR2517127",0
"ERR2517494",0
"ERR2517235",0
"ERR2517632",0
"ERR2517487",0
"ERR2517578",0
"ERR2517411",0
"ERR2517315",0
"ERR2517547",1
"ERR2517269",0
"ERR2517194",0
"ERR2517598",0
"ERR2517577",0
"ERR2517333",0
"ERR2517300",0
"ERR2517374",0
"ERR2517253",0
"ERR2517358",0
"ERR2517589",0
"ERR2517564",0
"ERR2517600",0
"ERR2517183",0
"ERR2517245",0
"ERR2517130",0
"ERR2517460",0
"ERR2517153",0
"ERR2517202",0
"ERR2517470",0
"ERR2517165",0
"ERR2517278",0
"ERR2517354",0
"ERR2517440",0
"ERR2517193",NA
"ERR2517155",0
"ERR2517336",0
"ERR2517624",0
"ERR2517455",0
"ERR2517215",0
"ERR2517591",0
"ERR2517590",0
"ERR2517344",0
"ERR2517179",0
"ERR2517498",0
"ERR2517217",0
"ERR2517178",0
"ERR2517515",0
"ERR2517492",0
"ERR2517239",0
"ERR2517276",0
"ERR2517287",0
"ERR2517319",0
"ERR2517174",0
"ERR2517548",NA
"ERR2517552",0
"ERR2517433",0
"ERR2517310",0
"ERR2517184",0
"ERR2517182",0
"ERR2517148",0
"ERR2517341",0
"ERR2517226",0
"ERR2517373",0
"ERR2517559",0
"ERR2517464",0
"ERR2517384",0
"ERR2517643",0
"ERR2517497",0
"ERR2517258",0
"ERR2517199",0
"ERR2517220",0
"ERR2517485",0
"ERR2517435",0
"ERR2517412",0
"ERR2517221",0
"ERR2517335",0
"ERR2517201",0
"ERR2517192",0
"ERR2517604",0
"ERR2517594",0
"ERR2517618",0
"ERR2517410",0
"ERR2517615",0
"ERR2517205",0
"ERR2517164",0
"ERR2517422",0
"ERR2517353",0
"ERR2517516",0
"ERR2517478",0
"ERR2517265",0
"ERR2517404",0
"ERR2517293",0
"ERR2517405",0
"ERR2517495",0
"ERR2517255",0
"ERR2517361",0
"ERR2517189",0
"ERR2517510",0
"ERR2517301",0
"ERR2517501",0
"ERR2517652",0
"ERR2517352",0
"ERR2517610",0
"ERR2517211",0
"ERR2517596",0
"ERR2517338",0
"ERR2517461",0
"ERR2517611",0
"ERR2517425",0
"ERR2517302",0
"ERR2517295",0
"ERR2517512",0
"ERR2517256",0
"ERR2517386",0
"ERR2517582",0
"ERR2517542",0
"ERR2517391",0
"ERR2517397",0
"ERR2517223",0
"ERR2517263",0
"ERR2517482",0
"ERR2517452",0
"ERR2517363",0
"ERR2517608",0
"ERR2517595",0
"ERR2517129",0
"ERR2517197",0
"ERR2517503",0
"ERR2517188",NA
"ERR2517281",0
"ERR2517427",0
"ERR2517531",0
"ERR2517507",0
"ERR2517477",0
"ERR2517242",0
"ERR2517236",0
"ERR2517143",0
"ERR2517627",0
"ERR2517306",0
"ERR2517538",0
"ERR2517271",0
"ERR2517450",0
"ERR2517326",0
"ERR2517303",0
"ERR2517431",0
"ERR2517517",0
"ERR2517513",0
"ERR2517469",0
"ERR2517259",0
"ERR2517499",0
"ERR2517614",0
"ERR2517137",0
"ERR2517537",0
"ERR2517419",0
"ERR2517279",0
"ERR2517219",0
"ERR2517641",0
"ERR2517355",0
"ERR2517556",0
"ERR2517380",0
"ERR2517185",0
"ERR2517648",0
"ERR2517243",0
"ERR2517163",0
"ERR2517619",0
"ERR2517650",0
"ERR2517284",0
"ERR2517468",0
"ERR2517175",0
"ERR2517617",0
"ERR2517488",0
"ERR2517549",0
"ERR2517630",0
"ERR2517340",0
"ERR2517371",NA
"ERR2517196",0
"ERR2517472",0
"ERR2517320",0
"ERR2517395",0
"ERR2517634",0
"ERR2517162",0
"ERR2517483",0
"ERR2517546",0
"ERR2517241",0
"ERR2517203",0
"ERR2517131",0
"ERR2517449",0
"ERR2517262",0
"ERR2517222",0
"ERR2517261",0
"ERR2517147",0
"ERR2517480",0
"ERR2517441",0
"ERR2517536",0
"ERR2517382",0
"ERR2517316",0
"ERR2517526",0
"ERR2517505",0
"ERR2517616",0
"ERR2517275",0
"ERR2517585",0
"ERR2517381",0
"ERR2517631",0
"ERR2517210",0
"ERR2517518",0
"ERR2517473",0
"ERR2517233",0
"ERR2517554",0
"ERR2517557",0
"ERR2517268",0
"ERR2517264",0
"ERR2517486",0
"ERR2517502",0
"ERR2517270",0
"ERR2517246",0
"ERR2517274",0
"ERR2517311",0
"ERR2517448",0
"ERR2517522",0
"ERR2517583",0
"ERR2517442",0
"ERR2517324",0
"ERR2517640",0
"ERR2517543",0
"ERR2517390",0
"ERR2517372",0
"ERR2517587",0
"ERR2517457",0
"ERR2517308",0
"ERR2517337",0
"ERR2517451",0
"ERR2517378",0
"ERR2517283",0
"ERR2517586",0
"ERR2517168",0
"ERR2517376",0
"ERR2517403",0
"ERR2517566",0
"ERR2517272",0
"ERR2517476",0
"ERR2517345",0
"ERR2517273",0
"ERR2517592",0
"ERR2517424",0
"ERR2517622",0
"ERR2517252",0
"ERR2517465",0
"ERR2517331",0
"ERR2517322",0
"ERR2517298",0
"ERR2517445",0
"ERR2517138",0
"ERR2517447",0
"ERR2517248",0
"ERR2517180",0
"ERR2517400",0
"ERR2517282",0
"ERR2517565",0
"ERR2517328",0
"ERR2517561",0
"ERR2517379",0
"ERR2517198",0
"ERR2517285",0
"ERR2517366",0
"ERR2517573",0
"ERR2517389",0
"ERR2517637",0
"ERR2517144",0
"ERR2517576",0
"ERR2517541",0
"ERR2517626",0
"ERR2517481",0
"ERR2517535",0
"ERR2517357",0
"ERR2517629",0
"ERR2517343",0
"ERR2517369",0
"ERR2517500",0
"ERR2517327",0
"ERR2517597",0
"ERR2517387",0
"ERR2517413",0
"ERR2517346",0
"ERR2517607",0
"ERR2517158",0
"ERR2517394",0
"ERR2517149",0
"ERR2517396",0
"ERR2517581",0
"ERR2517653",0
"ERR2517169",0
"ERR2517312",0
"ERR2517459",0
"ERR2517288",0
"ERR2517128",0
"ERR2517173",0
"ERR2517560",0
"ERR2517438",0
"ERR2517574",0
"ERR2517141",0
"ERR2517318",0
"ERR2517479",0
"ERR2517190",0
"ERR2517347",0
"ERR2517313",0
"ERR2517181",0
"ERR2517570",0
"ERR2517520",0
"ERR2517527",0
"ERR2517569",NA
"ERR2517257",0
"ERR2517251",0
"ERR2517443",0
"ERR2517562",0
"ERR2517229",0
"ERR2517454",0
"ERR2517309",0
"ERR2517571",0
"ERR2517642",0
"ERR2517651",0
"ERR2517152",0
"ERR2517625",0
"ERR2517429",0
"ERR2517644",0
"ERR2517368",0
"ERR2517305",0
"ERR2517414",0
"ERR2517160",0
"ERR2517635",0
"ERR2517645",0
"ERR2517511",0
"ERR2517321",0
"ERR2517291",0
"ERR2517603",0
"ERR2517606",0
"ERR2517349",0
"ERR2517364",0
"ERR2517356",0
"ERR2517421",0
"ERR2517388",0
"ERR2517383",0
"ERR2517250",0
"ERR2517446",0
"ERR2517509",0
"ERR2517593",0
"ERR2517151",0
"ERR2517289",0
"ERR2517290",0
"ERR2517496",0
"ERR2517207",0
"ERR2517299",0
"ERR2517636",0
"ERR2517200",0
"ERR2517280",0
"ERR2517266",0
"ERR2517176",0
"ERR2517620",0
"ERR2517474",0
"ERR2517444",0
"ERR2517466",0
"ERR2517467",0
"ERR2517613",0
"ERR2517415",0
"ERR2517401",0
"ERR2517237",0
"ERR2517224",0
"ERR2517286",0
"ERR2517249",0
"ERR2517416",0
"ERR2517453",0
"ERR2517212",0
"ERR2517146",0
"ERR2517490",0
"ERR2517533",0
"ERR2517247",0
"ERR2517609",0
"ERR2517359",0
"ERR2517601",0
"ERR2517567",0
"ERR2517304",0
"ERR2517240",0
"ERR2517195",0
"ERR2517612",0
"ERR2517418",0
"ERR2517214",0
"ERR2517204",0
"ERR2517471",0
"ERR2517367",0
"ERR2517231",0
"ERR2517639",0
"ERR2517209",0
"ERR2517475",0
"ERR2517528",0
"ERR2517398",0
"ERR2517216",0
"ERR2517191",0
"ERR2517325",0
"ERR2517621",0
"ERR2517628",0
"ERR2517307",1
"ERR2517135",0
"ERR2517348",0
"ERR2517420",0
"ERR2517230",0
"ERR2517530",0
"ERR2517439",0
"ERR2517506",0
"ERR2517132",0
"ERR2517437",0
"ERR2517432",0
"ERR2517365",0
"ERR2517296",0
"ERR2517208",0
"ERR2517623",0
"ERR2517172",0
"ERR2517426",0
"ERR2517489",0
"ERR2517588",0
"ERR2517493",0
"ERR2517157",0
"ERR2517351",0
"ERR2517206",0
"ERR2517267",0
"ERR2517456",0
"ERR2517213",0
"ERR2517584",0
"ERR2517463",0
"ERR2517539",0
"ERR2517436",NA
"ERR2517550",0
"ERR2517314",0
"ERR2517646",0
"ERR2517339",0
"ERR2517523",0
"ERR2517323",0
"ERR2517317",0
"ERR2517292",0
"ERR2517294",0
"ERR2517170",0
"ERR2517238",0
"ERR2517350",0
"ERR2517579",0
"ERR2517139",0
"ERR2517156",0
"ERR2517430",0
"ERR2517407",0
"ERR2517519",0
"ERR2517417",0
"ERR2517342",0
"ERR2517558",0
"ERR2517605",0
"ERR2517649",0
"ERR2517370",0
"ERR2517532",0
"ERR2517572",0
"ERR2517375",0
"ERR2517534",0
"ERR2517187",0
"ERR2517392",0
"ERR2517134",0
"ERR2517362",0
"ERR2517508",0
"ERR2517218",0
"ERR2517555",0
"ERR2517647",0
"ERR2517150",0
"ERR2517529",0
"ERR2517551",0
"ERR2517377",0
"ERR2517484",0
"ERR2517225",0
"ERR2517545",0
"ERR2517232",0
"ERR2517423",0
"ERR2517458",0
"ERR2517491",0
"ERR2517462",0
"ERR2517575",0
"ERR2517553",0
"ERR2517525",0
"ERR2517166",0
"ERR2517514",0
"ERR2517145",0
"ERR2517524",0
"ERR2517332",0
"ERR2517142",0
"ERR2517277",0
"ERR2517540",0
"ERR2517171",0
"ERR2517186",0
"ERR2517228",0
"ERR2517409",0
"ERR2517504",0
"ERR2517133",0
"ERR2517126",0
"ERR2517234",0
"ERR2517330",0
"ERR2517329",0
"ERR2517638",0
"ERR2517227",0
"ERR2517563",0
"ERR2517602",0
"ERR2517385",0
"ERR2517544",0
"ERR2517136",0
"ERR2517393",0
"ERR2517402",0
"ERR2517406",0
"ERR2517633",0
"ERR2517521",0
"ERR2517434",0
"ERR2517360",0
"ERR2509673",0
"ERR2509880",0
"ERR2509885",0
"ERR2509674",0
"ERR2509682",0
"ERR2509891",0
"ERR2509884",NA
"ERR2509685",0
"ERR2509879",0
"ERR2509895",0
"ERR2509675",0
"ERR2509676",0
"ERR2509882",0
"ERR2509684",0
"ERR2509677",0
"ERR2509888",0
"ERR2509890",0
"ERR2509881",0
"ERR2509894",0
"ERR2509886",0
"ERR2509892",0
"ERR2509678",0
"ERR2509679",0
"ERR2509681",0
"ERR2509896",0
"ERR2509680",0
"ERR2509897",1
"ERR2509686",0
"ERR2509889",0
"ERR2509683",0
"ERR2509887",0
"ERR2509893",0
"ERR2509883",0
"SRR6339663",0
"ERR2510632",0
"ERR2510285",0
"ERR2510586",0
"ERR2510385",1
"ERR2510610",1
"ERR2510370",1
"ERR2510448",1
"ERR2510628",1
"ERR2510563",0
"ERR2510248",0
"ERR2510592",0
"ERR2510597",0
"ERR2510294",0
"ERR2510452",0
"ERR2510576",1
"ERR2510402",1
"ERR2510585",0
"ERR2510630",1
"ERR2510526",1
"ERR2510587",1
"ERR2510429",1
"ERR2510498",0
"ERR2510558",1
"ERR2510524",1
"ERR2510601",0
"ERR2510296",0
"ERR2510251",1
"ERR2510651",0
"ERR2510540",1
"ERR2510288",NA
"ERR2510431",0
"ERR2510619",0
"ERR2510600",1
"ERR2510319",0
"ERR2510307",0
"ERR2510528",0
"ERR2510527",1
"ERR2510532",1
"ERR2510648",1
"ERR2510599",1
"ERR2510442",1
"ERR2510639",0
"ERR2510871",1
"ERR2510593",1
"ERR2510263",0
"ERR2510644",1
"ERR2510343",0
"ERR2510256",1
"ERR2510514",1
"ERR2510292",1
"ERR2510378",1
"ERR2510443",1
"ERR2510276",0
"ERR2510571",0
"ERR2510545",1
"ERR2510391",1
"ERR2510578",0
"ERR2510453",1
"ERR2510566",0
"ERR2510464",1
"ERR2510299",1
"ERR2510268",0
"ERR2510647",0
"ERR2510549",1
"ERR2510642",1
"ERR2510546",0
"ERR2510483",1
"ERR2510388",1
"ERR2510650",0
"ERR2510463",0
"ERR2510572",1
"ERR2510573",1
"ERR2510390",1
"ERR2510598",1
"ERR2510485",0
"ERR2510535",1
"ERR2510326",1
"ERR2510458",1
"ERR2510624",1
"ERR2510345",0
"ERR2510346",0
"ERR2510435",0
"ERR2510530",1
"ERR2510564",1
"ERR2510428",1
"ERR2510405",1
"ERR2510581",1
"ERR2510474",1
"ERR2510555",0
"ERR2510322",0
"ERR2510304",1
"ERR2510271",1
"ERR2510421",1
"ERR2510638",1
"ERR2510342",1
"ERR2510344",0
"ERR2510634",0
"ERR2510328",0
"ERR2510399",1
"ERR2510281",0
"ERR2510414",0
"ERR2510699",1
"ERR2510861",1
"ERR2510473",1
"ERR2510583",1
"ERR2510400",1
"ERR2510559",0
"ERR2510605",1
"ERR2510461",1
"ERR2510589",0
"ERR2510479",1
"ERR2510436",0
"ERR2510353",0
"ERR2510565",1
"ERR2510471",0
"ERR2510604",1
"ERR2510330",0
"ERR2510477",1
"ERR2510262",0
"ERR2510879",1
"ERR2510310",1
"ERR2510286",1
"ERR2510287",0
"ERR2510557",1
"ERR2510548",0
"ERR2510499",1
"ERR2510455",1
"ERR2510472",1
"ERR2510469",0
"ERR2510250",0
"ERR2510506",0
"ERR2510249",1
"ERR2510419",1
"ERR2510529",1
"ERR2510395",1
"ERR2510625",1
"ERR2510412",0
"ERR2510393",1
"ERR2510538",1
"ERR2510403",1
"ERR2510387",1
"ERR2510494",0
"ERR2510380",0
"ERR2510247",0
"ERR2510534",1
"ERR2510450",1
"ERR2510397",0
"ERR2510873",1
"ERR2510612",0
"ERR2510337",0
"ERR2510627",0
"ERR2510255",0
"ERR2510257",1
"ERR2510406",0
"ERR2510357",1
"ERR2510492",1
"ERR2510301",1
"ERR2510386",0
"ERR2510641",1
"ERR2510369",1
"ERR2510317",1
"ERR2510552",1
"ERR2510308",0
"ERR2510636",1
"ERR2510398",1
"ERR2510341",1
"ERR2510384",0
"ERR2510445",1
"ERR2510340",0
"ERR2510290",0
"ERR2510364",0
"ERR2510594",0
"ERR2510481",0
"ERR2510561",1
"ERR2510574",1
"ERR2510265",1
"ERR2510622",1
"ERR2510275",0
"ERR2510313",1
"ERR2510603",0
"ERR2510577",1
"ERR2510613",0
"ERR2510512",0
"ERR2510523",1
"ERR2510273",0
"ERR2510277",0
"ERR2510383",1
"ERR2510590",0
"ERR2510389",1
"ERR2510244",0
"ERR2510306",1
"ERR2510580",1
"ERR2510413",1
"ERR2510507",1
"ERR2510352",1
"ERR2510427",1
"ERR2510635",0
"ERR2510480",1
"ERR2510513",1
"ERR2510367",0
"ERR2510332",0
"ERR2510646",1
"ERR2510596",0
"ERR2510615",1
"ERR2510316",1
"ERR2510269",0
"ERR2510366",1
"ERR2510350",1
"ERR2510331",NA
"ERR2510468",0
"ERR2510323",0
"ERR2510289",1
"ERR2510457",1
"ERR2510318",0
"ERR2510423",1
"ERR2510300",1
"ERR2510460",0
"ERR2510408",1
"ERR2510482",1
"ERR2510470",0
"ERR2510416",1
"ERR2510336",1
"ERR2510588",1
"ERR2510373",1
"ERR2510495",0
"ERR2510283",NA
"ERR2510278",1
"ERR2510434",1
"ERR2510584",1
"ERR2510243",0
"ERR2510440",1
"ERR2510293",1
"ERR2510522",1
"ERR2510553",1
"ERR2510501",0
"ERR2510462",0
"ERR2510437",1
"ERR2510396",0
"ERR2510519",1
"ERR2510502",0
"ERR2510487",1
"ERR2510314",0
"ERR2510537",0
"ERR2510447",0
"ERR2510567",0
"ERR2510700",NA
"ERR2510267",0
"ERR2510348",0
"ERR2510320",0
"ERR2510525",1
"ERR2510493",1
"ERR2510476",1
"ERR2510616",0
"ERR2510407",1
"ERR2510614",0
"ERR2510521",0
"ERR2510520",1
"ERR2510883",0
"ERR2510358",1
"ERR2510259",0
"ERR2510359",0
"ERR2510697",0
"ERR2510631",1
"ERR2510409",0
"ERR2510325",0
"ERR2510295",0
"ERR2510497",0
"ERR2510404",1
"ERR2510602",0
"ERR2510371",0
"ERR2510441",1
"ERR2510608",1
"ERR2510266",0
"ERR2510303",0
"ERR2510246",1
"ERR2510354",1
"ERR2510484",1
"ERR2510274",0
"ERR2510467",1
"ERR2510575",0
"ERR2510418",1
"ERR2510611",1
"ERR2510382",0
"ERR2510375",0
"ERR2510424",1
"ERR2510870",1
"ERR2510270",0
"ERR2510568",1
"ERR2510430",0
"ERR2510486",1
"ERR2510554",0
"ERR2510637",0
"ERR2510376",1
"ERR2510363",1
"ERR2510475",0
"ERR2510626",0
"ERR2510505",1
"ERR2510439",0
"ERR2510311",1
"ERR2510377",1
"ERR2510252",1
"ERR2510454",NA
"ERR2510542",1
"ERR2510253",0
"ERR2510415",1
"ERR2510860",1
"ERR2510633",1
"ERR2510381",1
"ERR2510422",1
"ERR2510543",1
"ERR2510333",0
"ERR2510327",0
"ERR2510280",1
"ERR2510508",1
"ERR2510410",1
"ERR2510547",1
"ERR2510570",0
"ERR2510338",1
"ERR2510569",1
"ERR2510698",1
"ERR2510649",1
"ERR2510392",1
"ERR2510515",1
"ERR2510582",1
"ERR2510374",NA
"ERR2510444",0
"ERR2510478",1
"ERR2510451",1
"ERR2510446",0
"ERR2510517",1
"ERR2510606",1
"ERR2510309",1
"ERR2510643",1
"ERR2510544",1
"ERR2510518",0
"ERR2510315",1
"ERR2510335",0
"ERR2510362",0
"ERR2510640",1
"ERR2510425",0
"ERR2510541",1
"ERR2510305",1
"ERR2510489",1
"ERR2510539",1
"ERR2510579",1
"ERR2510516",0
"ERR2510503",0
"ERR2510438",1
"ERR2510466",1
"ERR2510284",1
"ERR2510411",1
"ERR2510302",0
"ERR2510511",1
"ERR2510291",0
"ERR2510368",1
"ERR2510394",1
"ERR2510591",1
"ERR2510298",0
"ERR2510621",0
"ERR2510500",1
"ERR2510339",0
"ERR2510652",0
"ERR2510258",0
"ERR2510550",1
"ERR2510562",0
"ERR2510556",0
"ERR2510433",0
"ERR2510417",0
"ERR2510401",0
"ERR2510420",NA
"ERR2510533",0
"ERR2510426",1
"ERR2510351",0
"ERR2510490",1
"ERR2510496",NA
"ERR2510379",0
"ERR2510372",0
"ERR2510618",1
"ERR2510536",1
"ERR2510620",1
"ERR2510334",0
"ERR2510617",1
"ERR2510347",0
"ERR2510365",1
"ERR2510312",1
"ERR2510531",0
"ERR2510449",0
"ERR2510245",1
"ERR2510504",1
"ERR2510645",0
"ERR2510560",1
"ERR2510551",1
"ERR2510324",1
"ERR2510595",0
"ERR2510356",1
"ERR2510465",1
"ERR2510491",0
"ERR2510361",1
"ERR2510349",0
"ERR2510261",0
"ERR2510297",1
"ERR2510260",1
"ERR2510609",0
"ERR2510509",1
"ERR2510355",1
"ERR2510282",1
"ERR2510623",1
"ERR2510321",1
"ERR2510456",NA
"ERR2510272",1
"ERR2510629",0
"ERR2510607",1
"ERR2510264",0
"ERR2510488",1
"ERR2510432",1
"ERR2510128",NA
"ERR2510129",NA
"ERR2510130",NA
"ERR2510131",NA
"ERR2510132",NA
"ERR2510133",NA
"ERR2510134",NA
"ERR2510135",NA
"ERR2510136",NA
"ERR2510137",NA
"ERR2510138",NA
"ERR2510139",NA
"ERR2510140",NA
"ERR2510141",NA
"ERR2510142",NA
"ERR2510143",NA
"ERR2510144",NA
"ERR2510145",NA
"ERR2510146",NA
"ERR2510147",NA
"ERR2510148",NA
"ERR2510149",NA
"ERR2510150",NA
"ERR2510151",NA
"ERR2510152",NA
"ERR2510153",NA
"ERR2510154",NA
"ERR2510155",NA
"ERR2510156",NA
"ERR2510157",NA
"ERR2510158",NA
"ERR2510159",NA
"ERR2510160",NA
"ERR2510161",NA
"ERR2510162",NA
"ERR2510163",NA
"ERR2510164",NA
"ERR2510165",NA
"ERR2510166",NA
"ERR2510167",NA
"ERR2510168",NA
"ERR2510169",NA
"ERR2510170",NA
"ERR2510171",NA
"ERR2510172",NA
"ERR2510173",NA
"ERR2510174",NA
"ERR2510175",NA
"ERR2510176",NA
"ERR2510177",NA
"ERR2510178",NA
"ERR2510179",NA
"ERR2510180",NA
"ERR2510181",NA
"ERR2510182",NA
"ERR2510183",NA
"ERR2510184",NA
"ERR2510185",NA
"ERR2510186",NA
"ERR2510187",NA
"ERR2510188",NA
"ERR2510189",NA
"ERR2510190",NA
"ERR2510191",NA
"ERR2510192",NA
"ERR2510193",NA
"ERR2510194",NA
"ERR2510195",NA
"ERR2510196",NA
"ERR2510197",NA
"ERR2510198",NA
"ERR2510199",NA
"ERR2510200",NA
"ERR2510201",NA
"ERR2510202",NA
"ERR2510203",NA
"ERR2510204",NA
"ERR2510205",NA
"ERR2510206",NA
"ERR2510207",NA
"ERR2510208",NA
"ERR2510209",NA
"ERR2510210",NA
"ERR2510211",NA
"ERR2510212",NA
"ERR2510213",NA
"ERR2510214",NA
"ERR2510215",NA
"ERR2510216",NA
"ERR2510217",NA
"ERR2510218",NA
"ERR2510219",NA
"ERR2510220",NA
"ERR2510221",NA
"ERR2510222",NA
"ERR2510223",NA
"ERR2510224",NA
"ERR2510225",NA
